#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.Lflavomaculatus_thinned" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Lflavomaculatus_thinned" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Lflavomaculatus_thinned" spec="snap.Data">
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T2641" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4923" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3432" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4101" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T3198" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3107" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3081" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3191" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Moz" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T4606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3419" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3416" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Taratibu" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T5628" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5631" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5621" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="u" lower="0.0" name="x">1.4698153755983197</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="v" lower="0.0" name="x">0.7577810233682515</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Lflavomaculatus_thinned" id="treeLikelihood.Lflavomaculatus_thinned" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Lflavomaculatus_thinned">
#            <siteModel id="MutationSiteModel.Lflavomaculatus_thinned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	TreeHeightLogger
53000	-68953.22246619257	-68694.83172384492	-258.3907423476549	1.390322433024322	0.7807971480071315	1.5063835267189003	1.1923904938423857	0.751468241294978	1.1711529691706044	1.2181830765681751	1.1987801148514965	0.7943887120854691	0.21659799807444163
54000	-68948.59183086675	-68692.47206374	-256.11976712673913	1.377434226771673	0.7849216412719848	1.5176242457660434	1.1375198459951334	0.7397087098721528	1.055207094232634	1.1588043702761923	1.1367342028421121	0.7847834326102893	0.23085886987748988
55000	-68950.60649546351	-68669.41942713228	-281.18706833123366	1.3781623580397122	0.7846853975363568	1.553228757952408	1.2692865398567397	0.7627549141550126	1.1097935738752922	1.2313885583792448	1.2169308070727842	0.7116030460583331	0.25424062236178036
56000	-68949.01657970168	-68679.75853784675	-269.2580418549401	1.3896850884323597	0.780998302939419	1.55004241903015	1.2193414208269893	0.7309928658400506	1.1228471648666796	1.1881900584205562	1.1707401164959357	0.7581056818006879	0.228097643796208
57000	-68948.8579076297	-68677.00949336836	-271.8484142613484	1.3822185665253148	0.7833764890991176	1.5678010120879429	1.2494335960569436	0.7529245263487201	1.0397795620125443	1.195615768965067	1.1923061814735203	0.780235453991277	0.23537971414805664
58000	-68949.5803620486	-68702.06944776059	-247.51091428801388	1.3937277034510427	0.7797272581286775	1.4653392537823136	1.151398875719885	0.7362992274916841	1.0725330852662123	1.182180087754997	1.1510910614637864	0.7793613393585913	0.23032088174702695
59000	-68955.10461560785	-68675.39479484224	-279.7098207656042	1.3828552221515076	0.7831721370925949	1.5370750020089328	1.2668363703247632	0.8058687532933468	0.9904592654570117	1.1450519296366637	1.1135085676361074	0.7655285451587547	0.23704406906694728
60000	-68950.55234021232	-68685.2503596745	-265.30198053782095	1.3652368737862797	0.7889382174687021	1.4655000326366356	1.2688608926010871	0.7628664288550223	1.0568203699484535	1.184546747358369	1.2104596927214482	0.7532369376611956	0.23031896135713822
61000	-68948.95553680998	-68671.64299684946	-277.3125399605208	1.3737287656266317	0.7861299865991042	1.5041607223263391	1.2665703552859098	0.7509835543109495	1.0695273304000326	1.1951670409673554	1.188775540027289	0.7082695897671993	0.23657656889187906
62000	-68949.04536668962	-68684.12024915643	-264.92511753318723	1.3819838685753794	0.783451896239113	1.5344884755312633	1.2111004164789319	0.7784462263114323	1.071670042640704	1.1865788816583376	1.2080158091560136	0.7650172470554447	0.24300760474119815
63000	-68948.31607227777	-68678.1234756059	-270.1925966718655	1.370934688768338	0.787047930486666	1.4796088421319484	1.235584115930861	0.7742512354591253	1.052496193422447	1.1917553412960942	1.1362622194644045	0.7163148823132162	0.24553998295356888
64000	-68946.45513889131	-68691.18876374443	-255.26637514688016	1.38299221540297	0.7831282038946492	1.4758120361820137	1.1539892462270933	0.7540187961491411	1.0371856148487602	1.1156180582198547	1.1380690498281607	0.7445564463724991	0.24061369426293688
65000	-68948.19876110888	-68703.09166751034	-245.1070935985441	1.3885877645354705	0.7813453099151023	1.429899276451132	1.2043770494303738	0.7640577312707868	1.0642304522842694	1.185000828058965	1.1502910663256751	0.7779510151418543	0.23880100645605856
66000	-68948.98446498127	-68691.36795410939	-257.61651087189165	1.3901921345607728	0.7808382486139938	1.4802851721962598	1.1572742229854855	0.7653008702063411	1.067442750843759	1.1142823493932534	1.1668846777668067	0.7579084128851726	0.2331239190955848
67000	-68953.27308895189	-68699.7121531811	-253.5609357707838	1.3876129281879444	0.7816543022986081	1.5121403088940488	1.1735326747330108	0.7404339378404676	1.1008806978749512	1.1673433100257047	1.1676580520018789	0.7975195160407522	0.2406681408051932
68000	-68948.05866353336	-68688.48721011744	-259.5714534159266	1.369745827509094	0.7874402981799714	1.5109232293369053	1.1884695016988314	0.732359968898125	1.0820297230133136	1.1995141020445927	1.1736643855535625	0.7573324033403322	0.2374712551104652
69000	-68949.38219634349	-68688.3572621014	-261.02493424208944	1.3826070151995284	0.783251770827454	1.526853294829509	1.110107025079062	0.7471265732864456	0.9672151650152874	1.1159556132291069	1.166995842906595	0.768249948472207	0.2357973327061722
70000	-68949.3837591803	-68686.7514071456	-262.63235203470407	1.3811425791179766	0.7837225279139841	1.5219096384904314	1.188890200572891	0.7879983152344606	1.082746144677329	1.1581075218857988	1.1554748757652615	0.7551054831046697	0.24800468142880341
71000	-68947.38698904085	-68694.05571477264	-253.3312742682101	1.3750385116543546	0.7857017110336642	1.4762184607134785	1.1847788478395274	0.7769266644449865	1.063836961372193	1.1587673711139654	1.1580229212334683	0.75875694857555	0.24104642236475707
72000	-68954.29736420528	-68693.34214380082	-260.9552204044553	1.3916992532220125	0.7803635857007449	1.6112453507986253	1.1815230296413974	0.7776988215390912	1.0762439521143838	1.1712548526202404	1.230493024364777	0.8283046290196385	0.24642597508905137
73000	-68954.92692864573	-68671.70111637372	-283.2258122720092	1.3860188990049154	0.78216102419573	1.5779009139694256	1.2026348591681713	0.7452975871751204	1.1096934924295625	1.2101733616136159	1.099847876442233	0.7460230344850014	0.23393502366327573
74000	-68949.61308944726	-68693.90837829155	-255.70471115570226	1.3860188990049154	0.78216102419573	1.5251107549358185	1.1372722005429574	0.7737746464246987	1.0132257318810303	1.1263778493239618	1.1880633155855356	0.7928877000872869	0.23447187492363258
75000	-68952.49917949959	-68705.58089230268	-246.91828719691455	1.3651611687945717	0.7889635006947027	1.4828488862522515	1.19525343274059	0.7654784447469163	1.076253440594662	1.1762914919371295	1.1543014497778612	0.8058953505199767	0.24210541107191244
76000	-68948.16110026823	-68702.53438476242	-245.6267155058217	1.3749643587969453	0.7857259241322057	1.4610415800171503	1.1722175376482988	0.7422248744755777	1.0424911516382882	1.1757457555424842	1.1621288507775105	0.7914291225170591	0.23639212784327912
77000	-68949.32592913035	-68690.09985541826	-259.22607371210233	1.3813934106559087	0.7836417846758769	1.517235486858255	1.198891522507978	0.8004110259659595	1.0238932654666384	1.1834149993578467	1.1789065372257996	0.7985351461520908	0.23417038028795242
78000	-68949.22220355159	-68686.36824628152	-262.8539572700669	1.3865516269398737	0.7819914739347211	1.4972635342338592	1.16176560874639	0.7794403169087852	1.019194387775346	1.1408359365676295	1.1458599280051598	0.7613922567332055	0.227354878652226
79000	-68952.37377077035	-68677.78719337628	-274.58657739407005	1.3900087946338808	0.7808961006984673	1.5940800496740113	1.2557051999539273	0.7809741775789412	1.0160461398207286	1.180469101231956	1.1787025800021118	0.8105889404703581	0.23093529166539492
80000	-68956.01191916953	-68686.43711326065	-269.57480590888383	1.3900087946338808	0.7808961006984673	1.5613892730629004	1.1245737506592	0.7376576285615846	0.9097076306417293	1.0601012827928806	1.0936378660279804	0.787874758626376	0.23039226743529026
81000	-68951.786602019	-68696.9057191913	-254.88088282769434	1.3819998421557307	0.7834467627442713	1.4631861626519043	1.136854743483876	0.744721185434197	1.0374627189802	1.0986263695153886	1.0941671935869894	0.762059219930602	0.22327440933031106
82000	-68948.81465723121	-68684.33476416524	-264.4798930659807	1.3724794283874604	0.7865397072594096	1.4991482198158497	1.2265930755952519	0.7617879938470692	1.0694570568558541	1.1737144667329933	1.143089387797548	0.7362619802437896	0.24557302395698682
83000	-68952.46838687077	-68706.15488946324	-246.31349740751574	1.3718437722008754	0.7867486216812699	1.4654869864454572	1.2010329896460956	0.7524490758839176	1.0596926098573078	1.1640534500030906	1.1395883088862637	0.823331441796099	0.21541348501399832
84000	-68949.10184539708	-68676.31989571106	-272.78194968602054	1.3905886679563282	0.7807132057649977	1.5219660999780706	1.2016751566098614	0.7470553853778106	1.0425559235878554	1.1354559030743558	1.1558207100700266	0.7181339504169697	0.24649562714290207
85000	-68952.55607032079	-68670.37354043602	-282.1825298847734	1.3691958413046936	0.7876221768672307	1.4975089648037117	1.1961503771584343	0.7631718444741017	0.9683710254068053	1.1120008403453894	1.1573220292200908	0.6773852330165364	0.25347881121340515
86000	-68951.89497897813	-68690.86450622635	-261.0304727517783	1.3683566122639632	0.7879001512387919	1.4602985932031218	1.1659147031181891	0.753181194678678	1.0453229828010617	1.1157620820140524	1.148375129303645	0.7167879809124599	0.248010398327991
87000	-68949.67607902864	-68680.31379075545	-269.36228827318257	1.3790464645492544	0.7843990734075605	1.4808852009209375	1.2457484008215793	0.7502348517448841	1.0364760496573049	1.138763935762626	1.139193396420935	0.7221062452429596	0.2435578013556806
88000	-68952.8256541622	-68692.91077394408	-259.91488021811256	1.3781022182943998	0.7847048951608306	1.4765202284949883	1.1765778903067976	0.8065463059533218	1.0335313869300518	1.1627339180264236	1.1715055579348579	0.7825977868489504	0.2175974226384281
89000	-68950.67867945267	-68705.93803202063	-244.74064743204482	1.3788201932296091	0.7844722981173949	1.414259878657749	1.1427191644368686	0.7570477507671773	1.0870170242098396	1.1100806008708084	1.1252686739953148	0.76556683488857	0.22404123851752764
90000	-68946.75917973585	-68691.40650470101	-255.35267503483905	1.380354333922116	0.7839765653066203	1.496669911911383	1.1520777235916329	0.7453791363311352	1.0789284522504055	1.1611860541616836	1.1905742888394948	0.7651619510424358	0.2279809131395859
91000	-68949.03836115166	-68684.29957128863	-264.7387898630289	1.3961846153592217	0.778960379050684	1.5018198772548	1.2233007571354029	0.761898713515001	1.0746017194643744	1.1863528116357074	1.2379049275074037	0.7477469178919574	0.24161725689916577
92000	-68952.12097557208	-68675.67044523361	-276.45053033846045	1.3750387063698077	0.7857016474587186	1.4974213490321144	1.2396786652087364	0.803183772619158	1.080673114836981	1.1545985975250477	1.124635552254459	0.7144702444843677	0.24543082351459908
93000	-68949.58422264934	-68687.70156110275	-261.8826615466008	1.3678891362927945	0.7880552245046872	1.4862324038261727	1.166373746602449	0.7743690524364654	1.1464160746499812	1.1743527205942392	1.1686199629124219	0.7207482027910208	0.24742694445733537
94000	-68949.32570618574	-68701.82390095442	-247.5018052313312	1.3676556508748403	0.7881327399273316	1.4666861293051645	1.1405598373300627	0.8019680318393871	1.067531576768862	1.1682128778820522	1.1997573922144107	0.7768866758893772	0.2396319036427484
95000	-68957.04442181998	-68678.90304686794	-278.14137495203886	1.3801755965887375	0.7840342324519283	1.6228614853288934	1.2595553474175052	0.8094952244264975	1.0999712451343522	1.2042994327197907	1.2430600450540494	0.8084027841861773	0.23719114174325664
96000	-68955.6355603444	-68673.20955264519	-282.4260076992081	1.3848810407897683	0.7825238517675457	1.5077936559958272	1.268132524969707	0.7428185075784708	0.985248665682478	1.176817453398688	1.2158968374109111	0.7292318626578017	0.2386544211371929
97000	-68949.27692256728	-68684.60500239313	-264.6719201741485	1.3896420744070561	0.7810118891539886	1.5100009536930075	1.1350021339972987	0.7765329932500379	0.9946707043815898	1.122510858700652	1.1137292317774212	0.731111691440199	0.24701690269228482
98000	-68952.74051698044	-68696.30511198672	-256.4354049937297	1.3946465800721655	0.7794399549147486	1.440411472895211	1.2564984263131962	0.7372156634025795	1.1207300921250776	1.2041050096889834	1.165893267686952	0.7445123941692419	0.24190600420763772
99000	-68950.03468028195	-68670.46363350995	-279.5710467720046	1.382268167484443	0.783360557723407	1.5476776126914835	1.2090410434879602	0.8093219778699174	1.0226429654979619	1.149956480202451	1.198824671155333	0.7389189099679412	0.23613452669702542
100000	-68958.41072142297	-68719.84019973053	-238.57052169244338	1.3725961445550474	0.7865013804610373	1.3461330151563367	1.0946347796027152	0.774638954401347	0.9936122025598648	1.0788567447357456	1.0312690808823683	0.741322626240067	0.22583254206897457
101000	-68948.66781578246	-68681.02745989611	-267.6403558863547	1.3752342239682944	0.7856378248858974	1.5028346671087773	1.1382091160721906	0.7769813197247373	1.0532070780501104	1.1392838978959279	1.1523814543013173	0.7259317254065991	0.22940698369978574
102000	-68955.73675076368	-68670.62745318195	-285.1092975817253	1.3778846503970774	0.7847754541407257	1.5564451453876187	1.2207078350552552	0.7314608525373744	1.0249017497733308	1.1500772467823877	1.1559479947322966	0.6762589465759734	0.26162897506696875
103000	-68949.89858163604	-68698.48089075134	-251.41769088470622	1.3773839015462803	0.7849379838852821	1.4337586297893425	1.1540508446658237	0.7520870478812772	1.051067264476695	1.1262618554985502	1.1186181238207715	0.7403008063318622	0.23208787602843528
104000	-68949.76882804032	-68684.2398848991	-265.5289431412297	1.3786563731178978	0.7845253362391024	1.490576853393557	1.2106722324020907	0.7588066795834312	1.0717385778473418	1.1812193762234122	1.145297448810528	0.7186943146144026	0.25067293253875317
105000	-68953.32411529508	-68710.8450666267	-242.4790486683816	1.3767421917246325	0.7851465372143516	1.443298920105869	1.1945634161241228	0.7723992222035118	1.000017372450204	1.1815751655968958	1.1936315197673615	0.8228635372892625	0.23704043544021208
106000	-68950.69520537816	-68679.84347072412	-270.85173465403034	1.3918089871400123	0.7803290879605707	1.5283628622394163	1.1649915865468135	0.7459429137390686	1.067724170893602	1.151727858325414	1.1803972458852148	0.7105752572490215	0.2521091592540951
107000	-68949.13512259093	-68678.02870281128	-271.1064197796531	1.3820326495324693	0.7834362198865485	1.5360410740665886	1.1598287304407464	0.7839918681755554	0.9749225849294928	1.1283263451641363	1.145732646185731	0.7350014838829392	0.24954004327639287
108000	-68949.91546792444	-68676.03794694612	-273.87752097832276	1.3818481118710795	0.7834955324330823	1.5723024055243136	1.1893177573573273	0.7799994508602177	1.0404405045535805	1.1592100967888075	1.1715700323466347	0.7543579156955744	0.2376839116650994
109000	-68952.39232588507	-68697.68881397627	-254.7035119087962	1.3680044757023015	0.788016948066685	1.4306657231965034	1.249862225062535	0.8130342862310168	1.0903637425454629	1.220966445212437	1.1723519227332664	0.7553820057270711	0.23921896121204517
110000	-68951.65001928556	-68692.41295257091	-259.237066714651	1.379435378240802	0.7842733032870397	1.5025665606402145	1.2259079393031884	0.7656546015008712	1.0100925969116898	1.1455207911241254	1.1490790370513861	0.7681976734140856	0.25132503844097415
111000	-68949.3835802622	-68687.26198232455	-262.12159793765915	1.3760078301197045	0.7853855769369528	1.5069989668091515	1.1149102810563594	0.7626353398221069	1.0055311751564666	1.1530615248968956	1.1548733728373815	0.7493717824882508	0.23875821222898852
112000	-68950.53200609988	-68687.68230832966	-262.84969777021223	1.3922772384826128	0.7801819762041051	1.5164816957043028	1.1753001128160965	0.7713842687963459	1.061818480744299	1.1229179083989462	1.1595593199255454	0.7603223252081932	0.23474083344445013
113000	-68952.431912184	-68676.02919489659	-276.40271728740987	1.371191150264355	0.786963429236098	1.551642553172152	1.2158981393656239	0.7884392235720071	0.9936155084291617	1.143261694052308	1.139890408185622	0.7664896653724322	0.23222994320640905
114000	-68949.35379194275	-68697.60117273663	-251.75261920612078	1.3873154634810607	0.781748724426841	1.489713819360453	1.1517405371840468	0.7805653617598455	1.0151777178327657	1.1486814655870032	1.1704960353211298	0.7879346894642588	0.23010762026302345
115000	-68951.58479147933	-68707.47657927051	-244.1082122088055	1.3771413364406222	0.7850167807784346	1.4220905804041086	1.137766158364142	0.7738302586639274	1.0366942415399814	1.1562508079477358	1.1693106399277786	0.7770219180519411	0.23192064155998524
116000	-68950.15482906872	-68709.56968900403	-240.58514006468764	1.3864638500009043	0.7820193965041495	1.4446158529124797	1.0993846212905003	0.7919410692667304	1.0959549833423812	1.1375339298462164	1.1597295100900495	0.7869301608362552	0.23705458381539796
117000	-68949.47624157059	-68684.50522379564	-264.9710177749465	1.3909661400717501	0.7805942771067229	1.4761727039888444	1.229163949593747	0.7533378024615284	1.0012482379394385	1.1462411248633686	1.1900746143840357	0.7487239224272885	0.23661443697926593
118000	-68951.32540974737	-68686.7313212703	-264.5940884770632	1.3975228806436892	0.7785444308903902	1.5595149818547267	1.1516885827163668	0.7481465288913058	1.095851784111388	1.163924701103977	1.1799759899442093	0.7606438337152968	0.2428100453230211
119000	-68950.37784683258	-68696.90610384695	-253.4717429856189	1.3950991007181235	0.779298683016695	1.4736627093429866	1.1210062253883475	0.7464485120462514	1.0161685555635664	1.0889816627828859	1.0914341434997403	0.7594172227965101	0.22943214050778998
120000	-68958.51773111134	-68684.13696918516	-274.3807619261761	1.3476092365546524	0.7949472341950824	1.5334841026641126	1.165650839034605	0.768626440964547	0.9554114101749505	1.1001214179941918	1.0965793420730474	0.7489491418766979	0.23675405414827758
121000	-68949.06785497311	-68691.64832360494	-257.419531368174	1.386470146336239	0.7820173934037649	1.4579665636508605	1.146332692292946	0.7643698944898107	1.0192469520684169	1.1141045140365295	1.0846100563825336	0.7365887711604863	0.2323929944383236
122000	-68949.58402981442	-68702.40057209381	-247.18345772060886	1.3846522351380417	0.782596923480321	1.4457040031129127	1.172019710582135	0.7287916363501595	1.0593936335388385	1.1516308877259773	1.1429743799477667	0.7834234132595355	0.22240433788149946
123000	-68956.72413467443	-68706.37577114429	-250.34836353014074	1.374002083368433	0.7860405080918019	1.4505038490726003	1.2166595838027796	0.7904267931309307	0.9802719243288728	1.1502912509417489	1.1128455914750746	0.8444689087290557	0.2132907299217007
124000	-68956.0819819328	-68674.88894770062	-281.1930342321807	1.367462396396403	0.7881969305396356	1.5361692938020237	1.21162335837511	0.7740770767452307	0.9317413302337897	1.132186701334031	1.1051490669409654	0.7644166805129152	0.22629211930012294
125000	-68949.35311768834	-68701.36399977289	-247.98911791544606	1.3789383088735025	0.7844340694632075	1.476026441500119	1.1733233176651883	0.7377307985006444	1.029226050363897	1.1201247576709616	1.1052367634179363	0.8091904353534742	0.22656035063170113
126000	-68952.3340651685	-68700.02870227885	-252.3053628896495	1.3804371943571239	0.7839498394687251	1.4836802931166277	1.1927239994159509	0.7748601766552591	1.0749085778605811	1.1704358140782227	1.1913241426316283	0.8138176222094722	0.2253388424355334
127000	-68949.78822143497	-68692.98575303175	-256.8024684032065	1.3798482141980741	0.7841399186425118	1.463956083690343	1.1547775665467772	0.7963286176949242	1.0502781219076311	1.1744713172458023	1.215456193415348	0.7554474654460842	0.23459361767938253
128000	-68949.76803827286	-68703.51832845692	-246.2497098159412	1.3798482141980741	0.7841399186425118	1.44799688560593	1.1954383466219658	0.7684683608548497	1.097711282628623	1.1274216879874017	1.1695785105616616	0.8034692464209615	0.22098524590392712
129000	-68948.8040558005	-68701.86710627665	-246.93694952384428	1.366969404470714	0.7883608103248181	1.4602392070390802	1.1271975643829926	0.7304261593192424	0.9985992239689353	1.0926723926198127	1.1460409090353736	0.7735509647031904	0.23191822455060862
130000	-68949.0123032634	-68685.03442906217	-263.97787420122154	1.3866320945187165	0.7819658813904153	1.5519492188231303	1.1444739442707532	0.7572931610369842	1.1086393873482339	1.1741379623584518	1.2294190168780914	0.7610622687502538	0.23969070594444186
131000	-68948.49929689773	-68681.34710413365	-267.15219276409096	1.3779014491527715	0.7847700049262537	1.5229132300320574	1.1439114978988578	0.7834897357060367	1.0949843633403142	1.1771430256819466	1.206261545760673	0.737396948371717	0.23928434575395888
132000	-68953.4756919315	-68673.17196045144	-280.3037314800628	1.3737182482145496	0.7861334308982065	1.6376824746928846	1.215161357203944	0.7863917607720788	1.1112944430025944	1.2308685194745712	1.2843998061048763	0.7840301827802639	0.23556104510867953
133000	-68952.01490821209	-68679.2106545428	-272.8042536692902	1.3910114783676533	0.7805799993261633	1.529346519005614	1.2417976570265628	0.7946570725121737	1.143901539909971	1.231431706909657	1.2229906468357965	0.74796305789545	0.2320474029255826
134000	-68949.85689654881	-68698.75867873301	-251.09821781580763	1.3658441152118788	0.788735576771603	1.420473161007565	1.234673947154597	0.761466221922948	1.1116367649297083	1.2337511129111536	1.1838838135490817	0.7509641844515745	0.23775591279911373
135000	-68951.64440215219	-68717.4258827952	-234.21851935698535	1.3799593657200515	0.7841040276847675	1.3736816618304772	1.1375594308783212	0.7514767081620609	0.9790308041875622	1.1084046802419294	1.107250771104605	0.7906452028721647	0.22857137735871216
136000	-68947.71495416596	-68686.47340917218	-261.2415449937811	1.3653889332253544	0.7888874474835674	1.4860072177036268	1.1726245802953015	0.7796205574337456	0.9894363878371033	1.1149749424048552	1.1484648978806284	0.749378820317796	0.2359449261557037
137000	-68952.40162819346	-68694.29961260095	-258.1020155925109	1.3675045340865575	0.788182931819761	1.4312014998834495	1.118517655620797	0.7505517918270491	1.0806152128322801	1.1401624548611315	1.1403666391458471	0.6861975375034982	0.2465456005924264
138000	-68951.23884406741	-68698.92100459912	-252.31783946828963	1.3919182631786333	0.7802947426023611	1.4998305616868939	1.1850838549579212	0.8100486444709467	1.0909721029481132	1.1718539391911382	1.1775091298470315	0.7851846189050926	0.24822556468134435
139000	-68949.65700460193	-68671.40248283542	-278.2545217665216	1.365485284252978	0.7888552867952935	1.5583228233145037	1.2487773261838242	0.7965239640866922	1.0981177866104066	1.197606975380283	1.1749099497824294	0.7280371129839424	0.24732162540659297
140000	-68947.7441190642	-68685.12882549649	-262.6152935677044	1.3624449667323921	0.7898735683358362	1.4805343621514335	1.1925313497921444	0.7941916942755547	1.1091141241187807	1.1767539919290393	1.1540641718476086	0.7287727718724891	0.24148457412377652
141000	-68948.54625619111	-68705.40315859749	-243.14309759362433	1.3671562972524993	0.7882986617200392	1.4621297437197893	1.1783879652530278	0.7765568410650318	1.0609712448863415	1.142067965133405	1.136001375421237	0.817448297684103	0.22895927450298548
142000	-68962.12254188038	-68713.3602896185	-248.76225226187654	1.3943982378294653	0.7795175453461342	1.469162130547034	1.2766635235434936	0.7697567299591893	1.0250746577578091	1.118448978141485	1.1728896577491228	0.8903680944868786	0.2200412404419405
143000	-68949.1811610271	-68680.19002858485	-268.99113244224696	1.3785717091586789	0.7845527546515244	1.4836111295067638	1.1401469905335626	0.7862409550417154	1.029732416784328	1.1125604095378883	1.1507230490561844	0.6950615624751275	0.24382796199608583
144000	-68947.64769207778	-68675.72304678307	-271.92464529471744	1.3693007044741148	0.7875874811941375	1.5605802057792924	1.1913882913166383	0.7940701865332125	1.0676144584040588	1.1744299272568093	1.2032332638693453	0.7529859190569443	0.23625480643759386
145000	-68947.68759733198	-68690.14033092723	-257.547266404751	1.3891861998290533	0.7811559604142109	1.4699470365759686	1.184827406544601	0.7856068886219634	1.0663905664368165	1.16273257121718	1.184234429756908	0.7322282222481805	0.2464462861915882
146000	-68956.73080926952	-68688.42230405731	-268.30850521220924	1.3701601626051991	0.7873034307287952	1.50004413892578	1.2562652868427022	0.7040698242808284	1.094123035478116	1.2408153763767718	1.2686394603688798	0.7185161897906922	0.2453488851111997
147000	-68948.06630797367	-68681.94434255238	-266.1219654212841	1.3693301004814569	0.7875777565524806	1.4971416370654604	1.199623074438	0.7660255247319278	1.0670453416845922	1.1631061861881153	1.1870239703225707	0.7105246418509805	0.24871398284979357
148000	-68950.48166493002	-68711.44204850521	-239.03961642481207	1.379923729772631	0.7841155335867566	1.384359241513539	1.1554293183479094	0.8023558332285403	1.0098068917157002	1.1187000431841714	1.111325879326148	0.7775646205127361	0.23266468527638837
149000	-68949.68276938828	-68700.41059153591	-249.27217785236334	1.3792894247049319	0.7843204899045544	1.4932696348678385	1.1533058466812307	0.7827221602036915	1.0372163205054892	1.1207141040192894	1.1456240969493712	0.8148500674679191	0.22608387876463634
150000	-68950.455672216	-68711.53505000188	-238.92062221412203	1.3860679310155855	0.7821454103563563	1.4015590910163642	1.118723076264467	0.7456336876839967	1.0232942879686808	1.1193424747506815	1.121518720731059	0.7670265926376417	0.228400328547703
151000	-68947.09624827861	-68705.47608886562	-241.62015941299424	1.371721666222344	0.7867887878517341	1.4093831127219323	1.168478450011431	0.7636589154403266	1.0291049274945991	1.132963863939688	1.1423235732699	0.7680030708889064	0.23379909303429477
152000	-68949.45720174149	-68707.24801117463	-242.2091905668668	1.3810947702389245	0.783737922916292	1.4628048232307176	1.0889171773076711	0.7344178434546188	1.0310001510426838	1.096124509022184	1.134899730094603	0.7878012253309158	0.22827505866080108
153000	-68947.18634252135	-68700.50290535501	-246.68343716634524	1.3810947702389245	0.783737922916292	1.4608114088413469	1.1575769256091362	0.733469809123219	1.0388497219332558	1.1639500987934395	1.1472412519637751	0.7823780939178387	0.23233093083566866
154000	-68947.91283509364	-68670.7072310911	-277.2056040025336	1.3830387730797271	0.7831132761340572	1.5288472708028769	1.1989094526738746	0.7509138558424202	1.0661311309729922	1.1730312594617738	1.1965413548658113	0.6961004425527296	0.2494259657123073
